"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
"30","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"31","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"32","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"33","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"34","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"35","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"36","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"37","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"38","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"39","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"40","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"41","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"42","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"43","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"44","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"45","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"46","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"47","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"48","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"49","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"50","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"51","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"52","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5","61.5 -0.5"
"53","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"54","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"55","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
"56","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -1.5","60.5 -1.5","60.5 -1.5","60.5 -1.5"
"57","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 -1.5","61.5 -1.5","61.5 -1.5","61.5 -1.5"
"58","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","60.5 -0.5","61.5 0.5","61.5 0.5","61.5 0.5","61.5 0.5"
