0,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069
60.5 -13.5,10.18431503,10.12345676,10.14631389,10.16843065,10.15826036,10.15612664,10.16078234,10.16256806,10.16274212,10.16400089,10.16553672,10.16673365,10.16790066,10.16916763,10.17042813,10.17166165,10.17290091,10.17414689,10.17539028,10.17663217,10.177875,10.17911812,10.18036093,10.1816037,10.18284657,10.18408943,10.18533227,10.18657511,10.18781796,10.1890608,10.19030365,10.19154649,10.19278934,10.19403218,10.19527503,10.19651787,10.19776072,10.19900356,10.20024641,10.20148925,10.2027321,10.20397494,10.20521779,10.20646063,10.20770348,10.20894632,10.21018917,10.21143201,10.21267486,10.21391771
60.5 -12.5,10.24086368,10.17395523,10.19448095,10.21642454,10.20726551,10.20489506,10.20974434,10.21157471,10.21178024,10.21315891,10.2147974,10.21605421,10.21730133,10.21866059,10.22000317,10.22131627,10.22263928,10.2239691,10.22529487,10.22661938,10.22794528,10.2292713,10.2305969,10.23192253,10.23324828,10.234574,10.2358997,10.2372254,10.23855111,10.23987682,10.24120253,10.24252823,10.24385394,10.24517965,10.24650536,10.24783106,10.24915677,10.25048248,10.25180818,10.25313389,10.2544596,10.25578531,10.25711101,10.25843672,10.25976243,10.26108813,10.26241384,10.26373955,10.26506526,10.26639096
60.5 -11.5,10.28888783,10.22397227,10.23521636,10.25838804,10.25224613,10.24920934,10.25381488,10.2563276,10.25689135,10.25843155,10.26037284,10.26195685,10.26348391,10.26512685,10.26676637,10.2683722,10.26998491,10.2716064,10.27322432,10.27484027,10.27645761,10.2780753,10.27969251,10.28130971,10.28292705,10.28454436,10.28616164,10.28777893,10.28939624,10.29101353,10.29263083,10.29424812,10.29586542,10.29748271,10.29910001,10.30071731,10.3023346,10.3039519,10.30556919,10.30718649,10.30880378,10.31042108,10.31203838,10.31365567,10.31527297,10.31689026,10.31850756,10.32012485,10.32174215,10.32335945
60.5 -10.5,10.31776898,10.2633775,10.25885832,10.28380649,10.28303381,10.27911709,10.28282501,10.28665123,10.28801234,10.28973542,10.2921524,10.29435995,10.29638293,10.29849824,10.30065662,10.30278026,10.30489573,10.30702312,10.30915127,10.31127563,10.31340031,10.31552612,10.31765166,10.31977689,10.32190225,10.32402769,10.32615307,10.32827844,10.33040383,10.33252922,10.33465461,10.33677999,10.33890538,10.34103076,10.34315615,10.34528153,10.34740692,10.3495323,10.35165769,10.35378308,10.35590846,10.35803385,10.36015923,10.36228462,10.36441,10.36653539,10.36866077,10.37078616,10.37291155,10.37503693
60.5 -9.5,10.31072958,10.26723301,10.25246368,10.27630919,10.27960277,10.27579909,10.27840113,10.28281997,10.28484628,10.28665064,10.28921798,10.29176837,10.29407673,10.29642175,10.29883824,10.30123442,10.30361047,10.30599548,10.30838572,10.31077248,10.31315802,10.31554482,10.31793184,10.32031844,10.32270502,10.32509173,10.32747843,10.3298651,10.33225177,10.33463845,10.33702513,10.33941181,10.34179848,10.34418516,10.34657184,10.34895852,10.3513452,10.35373187,10.35611855,10.35850523,10.36089191,10.36327859,10.36566526,10.36805194,10.37043862,10.3728253,10.37521197,10.37759865,10.37998533,10.38237201
60.5 -8.5,10.25624305,10.22140078,10.20378888,10.22433322,10.22940332,10.22644693,10.22831888,10.23255792,10.23487922,10.23671684,10.23918924,10.24175408,10.24410558,10.24645228,10.24886621,10.2512746,10.25366232,10.25605405,10.25845185,10.26084774,10.26324192,10.26563688,10.2680323,10.27042742,10.27282243,10.27521755,10.27761269,10.28000779,10.28240289,10.28479801,10.28719312,10.28958823,10.29198334,10.29437845,10.29677356,10.29916867,10.30156378,10.30395889,10.30635399,10.3087491,10.31114421,10.31353932,10.31593443,10.31832954,10.32072465,10.32311976,10.32551487,10.32790998,10.33030509,10.3327002
60.5 -7.5,10.16766033,10.15035531,10.12536808,10.14213899,10.15027173,10.14902476,10.14922505,10.15335246,10.15641712,10.15839601,10.16070242,10.16339268,10.1659384,10.16837017,10.17085236,10.17337179,10.17587186,10.17836073,10.18085646,10.18335568,10.18585241,10.1883481,10.19084467,10.19334154,10.19583811,10.19833459,10.20083118,10.20332779,10.20582436,10.20832093,10.21081751,10.21331409,10.21581067,10.21830724,10.22080382,10.2233004,10.22579698,10.22829356,10.23079013,10.23328671,10.23578329,10.23827987,10.24077645,10.24327302,10.2457696,10.24826618,10.25076276,10.25325934,10.25575592,10.25825249
60.5 -6.5,10.0719346,10.07414317,10.04393733,10.05565611,10.06546334,10.06796567,10.06637853,10.06982073,10.07364084,10.07631863,10.0784257,10.08114807,10.08399166,10.08667183,10.08926765,10.09193932,10.09463544,10.09730943,10.09997067,10.10264123,10.10531605,10.107988,10.11065801,10.11332916,10.11600099,10.11867247,10.12134366,10.12401498,10.12668641,10.12935779,10.13202914,10.13470049,10.13737187,10.14004324,10.1427146,10.14538596,10.14805733,10.1507287,10.15340006,10.15607143,10.15874279,10.16141416,10.16408553,10.16675689,10.16942826,10.17209962,10.17477099,10.17744235,10.18011372,10.18278509
60.5 -5.5,10.0191731,10.02696589,9.995509592,10.00615594,10.01613198,10.02043221,10.0184141,10.0217115,10.02582491,10.02907387,10.03128325,10.03413593,10.03722353,10.04019953,10.04300543,10.04588346,10.04880991,10.05172471,10.05461225,10.05750676,10.06040993,10.0633124,10.06621063,10.06910929,10.07200939,10.07490956,10.07780909,10.0807086,10.08360832,10.08650809,10.08940777,10.09230742,10.09520711,10.09810681,10.1010065,10.10390619,10.10680587,10.10970556,10.11260525,10.11550494,10.11840463,10.12130431,10.124204,10.12710369,10.13000338,10.13290307,10.13580276,10.13870244,10.14160213,10.14450182
60.5 -4.5,10.02679762,10.03476911,9.997906463,10.01229592,10.023162,10.02754799,10.0248897,10.02886132,10.03350105,10.03702147,10.03936895,10.04255223,10.04598975,10.04926541,10.05234275,10.05551979,10.05875444,10.0619693,10.06515099,10.06834335,10.0715467,10.07474822,10.07794431,10.0811413,10.08434019,10.08753904,10.09073702,10.09393503,10.09713334,10.10033168,10.1035299,10.10672809,10.10992634,10.1131246,10.11632283,10.11952107,10.12271931,10.12591755,10.12911579,10.13231403,10.13551227,10.13871051,10.14190875,10.14510698,10.14830522,10.15150346,10.1547017,10.15789994,10.16109818,10.16429642
60.5 -3.5,10.05129514,10.0582628,10.01783408,10.03186641,10.04521459,10.04960732,10.0461071,10.04997303,10.05520861,10.05885509,10.06107713,10.06427431,10.06788673,10.07126117,10.07437379,10.07760787,10.08093423,10.08423045,10.08747924,10.09074129,10.09402137,10.09729859,10.10056746,10.10383735,10.1071105,10.11038359,10.11365527,10.11692691,10.1201991,10.12347137,10.1267434,10.13001539,10.13328747,10.13655958,10.13983165,10.14310371,10.14637578,10.14964786,10.15291993,10.156192,10.15946407,10.16273614,10.16600821,10.16928029,10.17255236,10.17582443,10.1790965,10.18236857,10.18564065,10.18891272
60.5 -2.5,10.06570492,10.07378316,10.03227739,10.04211565,10.05974547,10.06554635,10.06183348,10.0654293,10.07199292,10.07656041,10.07920533,10.08284362,10.08722104,10.09131492,10.09502353,10.09885184,10.10283884,10.10679462,10.11067563,10.11456704,10.11848978,10.12241116,10.12631861,10.13022585,10.1341389,10.13805255,10.14196371,10.14587446,10.14978622,10.15369825,10.15760985,10.16152132,10.16543295,10.16934466,10.1732563,10.1771679,10.18107953,10.18499118,10.18890281,10.19281444,10.19672607,10.20063771,10.20454935,10.20846098,10.21237261,10.21628425,10.22019588,10.22410751,10.22801915,10.23193078
60.5 -1.5,10.06899107,10.07594652,10.04016981,10.04675373,10.064414,10.07052439,10.06796864,10.07137721,10.07798088,10.08280066,10.08584684,10.08967406,10.09422847,10.09855187,10.10252316,10.10658051,10.11078622,10.11497068,10.11908813,10.12321091,10.12736186,10.13151304,10.13565205,10.13979016,10.14393333,10.14807728,10.15221913,10.15636049,10.16050271,10.1646452,10.16878735,10.17292935,10.17707149,10.18121371,10.18535586,10.18949799,10.19364013,10.19778229,10.20192445,10.20606659,10.21020874,10.21435089,10.21849304,10.22263519,10.22677734,10.23091949,10.23506165,10.2392038,10.24334595,10.2474881
60.5 -0.5,10.07777626,10.08147986,10.05677947,10.06137173,10.07614197,10.08179607,10.08144647,10.0849685,10.09090813,10.09564311,10.09919268,10.10319761,10.10769172,10.11205533,10.11619942,10.12038469,10.12466008,10.12892729,10.13315618,10.13738586,10.14163101,10.14587719,10.15011705,10.15435604,10.15859751,10.16283956,10.16708062,10.17132138,10.17556251,10.1798038,10.18404495,10.18828602,10.19252715,10.19676831,10.20100945,10.20525057,10.2094917,10.21373284,10.21797398,10.22221511,10.22645624,10.23069738,10.23493851,10.23917965,10.24342078,10.24766192,10.25190305,10.25614419,10.26038532,10.26462646
60.5 0.5,10.09608346,10.10416448,10.08398112,10.08407642,10.09807307,10.10504407,10.10588078,10.10882686,10.11450499,10.11958099,10.12351594,10.12756725,10.13209472,10.13662022,10.14095611,10.14527251,10.14966377,10.15407006,10.15844801,10.16281692,10.16719638,10.1715805,10.17596087,10.18033898,10.18471838,10.18909881,10.19347883,10.19785839,10.20223807,10.20661795,10.21099779,10.21537756,10.21975733,10.22413713,10.22851694,10.23289673,10.23727652,10.24165631,10.24603611,10.2504159,10.2547957,10.25917549,10.26355529,10.26793508,10.27231487,10.27669467,10.28107446,10.28545426,10.28983405,10.29421385
60.5 1.5,10.10267424,10.12137799,10.1015277,10.09489597,10.10929327,10.11870694,10.1204559,10.12236555,10.12790772,10.13352453,10.13788646,10.14193906,10.14652998,10.1512693,10.15583807,10.16030896,10.16484607,10.16942482,10.17398598,10.17852587,10.18307152,10.18762562,10.19217898,10.19672854,10.20127811,10.20582908,10.21038031,10.21493096,10.21948146,10.22403215,10.22858295,10.23313366,10.23768434,10.24223504,10.24678575,10.25133646,10.25588717,10.26043787,10.26498858,10.26953928,10.27408999,10.2786407,10.2831914,10.28774211,10.29229281,10.29684352,10.30139423,10.30594493,10.31049564,10.31504635
60.5 2.5,10.08104258,10.10699498,10.08948988,10.08028013,10.09338544,10.1035281,10.10621392,10.10808123,10.11336211,10.11902951,10.12364968,10.12783956,10.13246926,10.13726999,10.1419549,10.1465376,10.15116467,10.15582962,10.16048698,10.16512567,10.16976667,10.17441415,10.17906225,10.1837075,10.18835238,10.19299817,10.19764432,10.2022901,10.20693573,10.21158146,10.21622728,10.22087306,10.2255188,10.23016456,10.23481033,10.23945609,10.24410186,10.24874762,10.25339338,10.25803915,10.26268491,10.26733067,10.27197644,10.2766222,10.28126796,10.28591373,10.29055949,10.29520525,10.29985102,10.30449678
59.5 -16.5,10.30474999,10.25790746,10.29611527,10.30165139,10.29246583,10.29365639,10.2954175,10.29512907,10.2950984,10.29542484,10.29563091,10.29579074,10.29598281,10.29617777,10.29636587,10.29655472,10.29674476,10.29693443,10.29712394,10.29731355,10.29750318,10.29769278,10.29788238,10.29807199,10.2982616,10.2984512,10.29864081,10.29883042,10.29902002,10.29920963,10.29939924,10.29958884,10.29977845,10.29996806,10.30015766,10.30034727,10.30053688,10.30072648,10.30091609,10.3011057,10.3012953,10.30148491,10.30167452,10.30186412,10.30205373,10.30224334,10.30243294,10.30262255,10.30281216,10.30300176
59.5 -15.5,10.33668833,10.28338351,10.32373104,10.32989585,10.31979294,10.32126262,10.3234938,10.32319215,10.32324038,10.3237548,10.32409684,10.32437682,10.32470604,10.3250381,10.32535917,10.32568194,10.32600667,10.32633063,10.32665434,10.32697827,10.3273022,10.32762609,10.32794998,10.32827388,10.32859778,10.32892168,10.32924558,10.32956947,10.32989337,10.33021727,10.33054117,10.33086507,10.33118897,10.33151287,10.33183676,10.33216066,10.33248456,10.33280846,10.33313236,10.33345626,10.33378016,10.33410405,10.33442795,10.33475185,10.33507575,10.33539965,10.33572355,10.33604744,10.33637134,10.33669524
59.5 -14.5,10.37919981,10.32066154,10.35539715,10.36845715,10.35732296,10.35753596,10.36095087,10.36122451,10.3612544,10.36209584,10.36284356,10.36341524,10.36404102,10.36469924,10.36533856,10.36597356,10.36661387,10.36725425,10.36789334,10.36853265,10.36917223,10.36981171,10.37045115,10.37109061,10.37173008,10.37236955,10.37300901,10.37364847,10.37428794,10.3749274,10.37556686,10.37620633,10.37684579,10.37748526,10.37812472,10.37876418,10.37940365,10.38004311,10.38068258,10.38132204,10.3819615,10.38260097,10.38324043,10.3838799,10.38451936,10.38515882,10.38579829,10.38643775,10.38707722,10.38771668
59.5 -13.5,10.44294161,10.38413342,10.41042248,10.42869714,10.41810687,10.41692576,10.42088899,10.4218508,10.42185658,10.42283448,10.42389401,10.42468973,10.42550566,10.42638769,10.42725359,10.42810487,10.42896272,10.42982333,10.43068178,10.43153985,10.43239855,10.43325725,10.43411579,10.43497435,10.43583295,10.43669153,10.43755011,10.43840869,10.43926728,10.44012586,10.44098445,10.44184303,10.44270161,10.4435602,10.44441878,10.44527736,10.44613595,10.44699453,10.44785311,10.4487117,10.44957028,10.45042886,10.45128745,10.45214603,10.45300461,10.4538632,10.45472178,10.45558036,10.45643895,10.45729753
59.5 -12.5,10.52304867,10.46711152,10.48802221,10.5057278,10.49684343,10.49568331,10.49940902,10.50052548,10.50071994,10.50178683,10.50293663,10.50384622,10.50477418,10.50576245,10.50673542,10.50769521,10.50866127,10.50962973,10.51059612,10.51156224,10.51252894,10.51349562,10.51446215,10.51542871,10.51639531,10.51736189,10.51832846,10.51929504,10.52026162,10.5212282,10.52219478,10.52316136,10.52412794,10.52509452,10.52606109,10.52702767,10.52799425,10.52896083,10.52992741,10.53089399,10.53186057,10.53282715,10.53379373,10.5347603,10.53572688,10.53669346,10.53766004,10.53862662,10.5395932,10.54055978
59.5 -11.5,10.60667814,10.55312081,10.5668108,10.58535032,10.57885984,10.57742724,10.58111504,10.58282087,10.58341435,10.58475355,10.58625419,10.58753123,10.58880206,10.59013405,10.59145719,10.59276553,10.59407874,10.59539508,10.59670958,10.59802356,10.59933812,10.60065272,10.60196716,10.60328162,10.60459611,10.6059106,10.60722507,10.60853955,10.60985404,10.61116852,10.612483,10.61379748,10.61511196,10.61642644,10.61774092,10.6190554,10.62036988,10.62168436,10.62299884,10.62431332,10.6256278,10.62694228,10.62825676,10.62957124,10.63088572,10.6322002,10.63351469,10.63482917,10.63614365,10.63745813
59.5 -10.5,10.67583496,10.62655819,10.62881767,10.65026024,10.6473457,10.64506591,10.64872262,10.65163368,10.6528577,10.65458414,10.65670033,10.65862126,10.66045871,10.66236463,10.66428384,10.66618173,10.66807898,10.66998239,10.67188506,10.67378609,10.67568758,10.67758946,10.67949116,10.68139277,10.68329445,10.68519614,10.68709781,10.68899948,10.69090116,10.69280283,10.69470451,10.69660618,10.69850786,10.70040953,10.70231121,10.70421288,10.70611456,10.70801623,10.7099179,10.71181958,10.71372125,10.71562293,10.7175246,10.71942628,10.72132795,10.72322963,10.7251313,10.72703298,10.72893465,10.73083632
59.5 -9.5,10.69930885,10.66277479,10.65534365,10.67620548,10.67664495,10.67459918,10.67747395,10.68101297,10.68284102,10.68475323,10.68712341,10.68942762,10.69160149,10.69381158,10.6960547,10.6982837,10.70050462,10.70273063,10.70495839,10.70718446,10.70941022,10.71163651,10.71386283,10.71608899,10.71831516,10.72054138,10.72276758,10.72499378,10.72721998,10.72944618,10.73167238,10.73389858,10.73612478,10.73835098,10.74057718,10.74280338,10.74502958,10.74725579,10.74948199,10.75170819,10.75393439,10.75616059,10.75838679,10.76061299,10.76283919,10.76506539,10.76729159,10.76951779,10.77174399,10.77397019
59.5 -8.5,10.67152028,10.65041033,10.6385012,10.65618274,10.65811207,10.65737078,10.65942949,10.66285213,10.66501251,10.66703091,10.66936009,10.67173181,10.67399956,10.67626826,10.67856469,10.68085948,10.68314608,10.68543396,10.68772402,10.69001357,10.69230252,10.69459167,10.69688098,10.69917022,10.70145941,10.70374863,10.70603786,10.70832709,10.71061631,10.71290553,10.71519475,10.71748397,10.7197732,10.72206242,10.72435164,10.72664086,10.72893009,10.73121931,10.73350853,10.73579775,10.73808698,10.7403762,10.74266542,10.74495464,10.74724386,10.74953309,10.75182231,10.75411153,10.75640075,10.75868998
59.5 -7.5,10.61807778,10.61624664,10.59199339,10.60969427,10.61363913,10.61476663,10.61506227,10.61885809,10.62158515,10.62387246,10.62616934,10.62877079,10.63128397,10.63374349,10.63621017,10.63870428,10.64119067,10.64367111,10.64615269,10.64863681,10.65112021,10.65360299,10.65608592,10.65856908,10.66105217,10.6635352,10.66601825,10.66850132,10.67098438,10.67346744,10.67595049,10.67843355,10.68091661,10.68339967,10.68588273,10.68836579,10.69084885,10.69333191,10.69581497,10.69829803,10.70078109,10.70326414,10.7057472,10.70823026,10.71071332,10.71319638,10.71567944,10.7181625,10.72064556,10.72312862
59.5 -6.5,10.54882712,10.56983281,10.53035608,10.54772265,10.55268645,10.55881116,10.55607315,10.56011813,10.56330767,10.56667376,10.56876386,10.57162737,10.57446849,10.57734883,10.58005005,10.58283422,10.5856251,10.58842467,10.59119986,10.59398317,10.59676827,10.59955513,10.60233878,10.6051231,10.60790773,10.61069268,10.61347723,10.61626181,10.61904643,10.62183111,10.62461574,10.62740037,10.630185,10.63296964,10.63575428,10.63853891,10.64132354,10.64410818,10.64689282,10.64967745,10.65246209,10.65524672,10.65803136,10.66081599,10.66360063,10.66638526,10.6691699,10.67195453,10.67473917,10.67752381
59.5 -5.5,10.47731131,10.50505583,10.46188924,10.47733313,10.48310989,10.49188238,10.48829041,10.49218988,10.49559739,10.49980441,10.50198676,10.5050374,10.50811202,10.51137995,10.51433735,10.5173817,10.52043586,10.52353136,10.52658248,10.52964013,10.53269885,10.53576553,10.53882635,10.54188729,10.54494814,10.5480104,10.55107196,10.55413343,10.55719484,10.56025647,10.56331803,10.56637957,10.5694411,10.57250265,10.5755642,10.57862574,10.58168729,10.58474883,10.58781038,10.59087192,10.59393347,10.59699501,10.60005656,10.6031181,10.60617965,10.60924119,10.61230274,10.61536428,10.61842583,10.62148737
59.5 -4.5,10.41337421,10.4368625,10.39359754,10.40866212,10.41661469,10.42501781,10.42153435,10.42543553,10.42948972,10.43390846,10.4363277,10.43957129,10.44297619,10.44651238,10.44973388,10.45302807,10.45635789,10.45972198,10.46304021,10.46636118,10.46968756,10.4730214,10.47634915,10.47967616,10.48300373,10.48633273,10.48966102,10.49298906,10.49631711,10.4996454,10.50297363,10.50630181,10.50962998,10.51295819,10.51628639,10.51961459,10.52294278,10.52627097,10.52959917,10.53292737,10.53625556,10.53958376,10.54291196,10.54624015,10.54956835,10.55289654,10.55622474,10.55955293,10.56288113,10.56620933
59.5 -3.5,10.34965666,10.36859806,10.32725509,10.33947139,10.3509908,10.35904208,10.35596676,10.35962,10.36471382,10.36950046,10.3723001,10.37581264,10.37974197,10.38370817,10.38733925,10.39101765,10.39477989,10.39856699,10.40230166,10.40603261,10.40977739,10.41352955,10.41727428,10.42101669,10.42476098,10.42850697,10.43225206,10.43599654,10.43974121,10.44348622,10.44723115,10.45097595,10.45472076,10.45846563,10.4622105,10.46595534,10.46970019,10.47344504,10.47718989,10.48093475,10.4846796,10.48842445,10.4921693,10.49591415,10.499659,10.50340385,10.5071487,10.51089355,10.51463841,10.51838326
59.5 -2.5,10.29336091,10.30863319,10.27181463,10.27922286,10.29463812,10.30244555,10.30021239,10.30362579,10.30992025,10.31518072,10.31850012,10.32242732,10.32703541,10.33156415,10.3357314,10.33993503,10.34427454,10.34862344,10.35290874,10.3571879,10.36149128,10.36580081,10.37009993,10.37439585,10.37869567,10.38299733,10.38729745,10.39159668,10.39589646,10.40019668,10.4044967,10.40879652,10.4130964,10.41739637,10.42169633,10.42599625,10.43029616,10.4345961,10.43889604,10.44319597,10.4474959,10.45179583,10.45609576,10.46039569,10.46469562,10.46899556,10.47329549,10.47759542,10.48189535,10.48619528
59.5 -1.5,10.23939294,10.25294508,10.22399218,10.22775125,10.24311417,10.25079423,10.25013071,10.25352962,10.2599169,10.26533941,10.2691556,10.27338663,10.27824526,10.28303014,10.28751951,10.29202847,10.2966553,10.30128851,10.30587034,10.3104464,10.31504277,10.31964375,10.32423636,10.32882645,10.33341976,10.33801444,10.34260788,10.34720063,10.35179385,10.35638739,10.36098077,10.365574,10.37016728,10.37476063,10.37935397,10.38394727,10.38854058,10.3931339,10.39772722,10.40232054,10.40691386,10.41150717,10.41610049,10.42069381,10.42528712,10.42988044,10.43447376,10.43906708,10.44366039,10.44825371
59.5 -0.5,10.19930291,10.21088726,10.19288851,10.19362329,10.20644165,10.21372354,10.21514263,10.21851135,10.22427047,10.22955199,10.23378085,10.2381294,10.24289821,10.24766611,10.25226041,10.25684135,10.2614895,10.26615006,10.27078432,10.27541137,10.28004819,10.2846889,10.289326,10.29396122,10.29859771,10.30323507,10.30787201,10.31250855,10.31714523,10.32178208,10.32641889,10.33105563,10.33569238,10.34032916,10.34496594,10.3496027,10.35423947,10.35887624,10.363513,10.36814977,10.37278654,10.37742331,10.38206008,10.38669684,10.39133361,10.39597038,10.40060715,10.40524392,10.40988069,10.41451745
59.5 0.5,10.18530885,10.20045819,10.18838309,10.18338616,10.19572205,10.2039258,10.20675673,10.20946309,10.21493286,10.22039056,10.2249783,10.22934079,10.23409543,10.23894092,10.24366751,10.24832974,10.25303996,10.2577762,10.26249939,10.26720913,10.27192343,10.276643,10.28136171,10.28607805,10.29079457,10.29551198,10.30022946,10.30494657,10.30966363,10.31438081,10.31909804,10.32381522,10.32853238,10.33324956,10.33796674,10.34268392,10.3474011,10.35211827,10.35683545,10.36155263,10.36626981,10.37098699,10.37570416,10.38042134,10.38513852,10.3898557,10.39457288,10.39929005,10.40400723,10.40872441
59.5 1.5,10.17646546,10.19843546,10.18998022,10.17657316,10.19004103,10.19952644,10.20386241,10.2054206,10.21083612,10.21650131,10.22153236,10.22586304,10.23066178,10.23560437,10.24050312,10.24526632,10.250073,10.25491103,10.25975334,10.26457357,10.26939548,10.27422233,10.27905161,10.28387781,10.28870355,10.29352987,10.29835679,10.30318336,10.30800978,10.31283623,10.31766279,10.32248933,10.32731584,10.33214234,10.33696886,10.34179538,10.3466219,10.35144841,10.35627493,10.36110144,10.36592796,10.37075448,10.37558099,10.38040751,10.38523403,10.39006054,10.39488706,10.39971358,10.40454009,10.40936661
59.5 2.5,10.16782403,10.1927978,10.18833109,10.17282329,10.18556147,10.19484091,10.20025186,10.20189036,10.20725711,10.21282814,10.21811455,10.222605,10.22751055,10.23251258,10.2375357,10.24242374,10.24734781,10.25228848,10.2572425,10.26217692,10.267113,10.27205078,10.27699187,10.2819305,10.28686895,10.29180742,10.29674651,10.30168534,10.30662411,10.31156284,10.31650167,10.32144048,10.32637927,10.33131806,10.33625686,10.34119566,10.34613445,10.35107325,10.35601204,10.36095084,10.36588964,10.37082843,10.37576723,10.38070603,10.38564482,10.39058362,10.39552241,10.40046121,10.40540001,10.4103388
58.5 -16.5,10.58863558,10.54146823,10.5771089,10.58275098,10.57410643,10.57488772,10.57632542,10.57594105,10.57574866,10.57587046,10.57589638,10.57588111,10.57589146,10.57590488,10.57591288,10.57592131,10.57593068,10.5759398,10.57594878,10.57595784,10.57596691,10.57597596,10.57598502,10.57599407,10.57600313,10.57601219,10.57602124,10.5760303,10.57603936,10.57604841,10.57605747,10.57606652,10.57607558,10.57608464,10.57609369,10.57610275,10.57611181,10.57612086,10.57612992,10.57613897,10.57614803,10.57615709,10.57616614,10.5761752,10.57618425,10.57619331,10.57620237,10.57621142,10.57622048,10.57622954
58.5 -15.5,10.6033739,10.55422691,10.59039768,10.5958935,10.58690794,10.58797971,10.5896394,10.58923715,10.5891192,10.58936041,10.58947034,10.58953554,10.58963601,10.58973826,10.58983309,10.58992908,10.59002632,10.59012307,10.59021967,10.59031639,10.59041312,10.59050983,10.59060654,10.59070325,10.59079996,10.59089668,10.59099339,10.5910901,10.59118681,10.59128352,10.59138024,10.59147695,10.59157366,10.59167037,10.59176708,10.59186379,10.59196051,10.59205722,10.59215393,10.59225064,10.59234735,10.59244407,10.59254078,10.59263749,10.5927342,10.59283091,10.59292763,10.59302434,10.59312105,10.59321776
58.5 -14.5,10.6392612,10.58319958,10.6181279,10.62837255,10.61766561,10.61834313,10.6210979,10.62094463,10.62086503,10.62144942,10.62187942,10.62218906,10.62255823,10.62294309,10.62331108,10.62367888,10.62405059,10.62442156,10.62479178,10.62516232,10.62553297,10.62590352,10.62627406,10.62664463,10.6270152,10.62738576,10.62775633,10.62812689,10.62849745,10.62886802,10.62923858,10.62960914,10.62997971,10.63035027,10.63072084,10.6310914,10.63146196,10.63183253,10.63220309,10.63257365,10.63294422,10.63331478,10.63368534,10.63405591,10.63442647,10.63479704,10.6351676,10.63553816,10.63590873,10.63627929
58.5 -13.5,10.70917263,10.65748392,10.68315485,10.6980062,10.68779185,10.68749262,10.69066626,10.69105776,10.69100414,10.69175025,10.69244871,10.69296253,10.69352066,10.69411657,10.69469452,10.69526649,10.69584396,10.69642191,10.69699841,10.69757506,10.69815204,10.69872892,10.69930574,10.6998826,10.70045946,10.70103631,10.70161317,10.70219002,10.70276688,10.70334373,10.70392059,10.70449744,10.7050743,10.70565115,10.70622801,10.70680486,10.70738172,10.70795857,10.70853543,10.70911228,10.70968914,10.71026599,10.71084285,10.7114197,10.71199656,10.71257341,10.71315027,10.71372712,10.71430398,10.71488083
58.5 -12.5,10.80495348,10.76601791,10.78160625,10.79667844,10.78866502,10.78834244,10.79095681,10.79168551,10.79186283,10.79264836,10.79344073,10.79409343,10.79476559,10.79546903,10.79616206,10.79684949,10.79754033,10.79823195,10.79892261,10.79961325,10.80030412,10.80099496,10.80168575,10.80237655,10.80306736,10.80375817,10.80444898,10.80513979,10.8058306,10.8065214,10.80721221,10.80790302,10.80859383,10.80928464,10.80997545,10.81066626,10.81135706,10.81204787,10.81273868,10.81342949,10.8141203,10.81481111,10.81550191,10.81619272,10.81688353,10.81757434,10.81826515,10.81895596,10.81964676,10.82033757
58.5 -11.5,10.91250273,10.88002235,10.88725712,10.90395136,10.89789145,10.89741754,10.89998978,10.9013619,10.90192694,10.903004,10.90416481,10.90520057,10.90622987,10.90729283,10.90835145,10.90940275,10.91045614,10.91151104,10.91256519,10.91361908,10.9146732,10.91572734,10.91678142,10.91783551,10.91888961,10.91994371,10.92099781,10.9220519,10.923106,10.9241601,10.9252142,10.92626829,10.92732239,10.92837649,10.92943058,10.93048468,10.93153878,10.93259288,10.93364697,10.93470107,10.93575517,10.93680926,10.93786336,10.93891746,10.93997156,10.94102565,10.94207975,10.94313385,10.94418794,10.94524204
58.5 -10.5,11.00463258,10.97766533,10.97463182,10.99461305,10.99111542,10.99024451,10.99285955,10.99537195,10.99654566,10.99808274,10.99986061,11.00154254,11.00315942,11.00481486,11.00648087,11.0081362,11.00978964,11.01144631,11.01310302,11.0147589,11.01641486,11.01807103,11.01972715,11.02138323,11.02303932,11.02469542,11.02635152,11.02800761,11.02966371,11.03131981,11.0329759,11.034632,11.03628809,11.03794419,11.03960029,11.04125638,11.04291248,11.04456858,11.04622467,11.04788077,11.04953686,11.05119296,11.05284906,11.05450515,11.05616125,11.05781735,11.05947344,11.06112954,11.06278564,11.06444173
